sequence	root_dist-25x1.0	root_dist-26x1.0	root_dist-27x1.0	root_dist-28x1.0	root_dist-29x1.0	root_dist-30x1.0	root_dist-31x1.0	root_dist-32x1.0	root_dist-33x1.0	root_dist-34x1.0	root_dist-35x1.0	root_dist-36x1.0	root_dist-37x1.0	root_dist-38x1.0	root_dist-39x1.0	root_dist-40x1.0	root_dist-41x1.0	root_dist-42x1.0	root_dist-43x1.0	root_dist-44x1.0	root_dist-45x1.0	root_dist-46x1.0	root_dist-47x1.0	root_dist-48x1.0	root_dist-49x1.0	root_dist-50x1.0	root_dist-51x1.0	root_dist-52x1.0	root_dist-53x1.0	root_dist-54x1.0	root_dist-55x1.0	root_dist-56x1.0	root_dist-57x1.0	root_dist-58x1.0	root_dist-59x1.0	root_dist-60x1.0	root_dist-61x1.0	root_dist-62x1.0	root_dist-63x1.0	root_dist-64x1.0	root_dist-65x1.0	root_dist-66x1.0	root_dist-67x1.0	root_dist-68x1.0	root_dist-69x1.0	avg_clade-1x1.0	max_clade-2x1.0
Portugal/PT20959/2021	1	1	1	1	1	1	1	1	8	21	63	133	157	180	186	188	205	227	219	196	172	148	117	98	97	68	70	singleton	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	956	791
Portugal/PT22649/2021	1	1	1	1	1	1	1	1	8	21	63	133	157	180	185	186	203	225	217	193	singleton	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	882	singleton
Portugal/PT23604/2021	1	1	1	1	1	1	1	1	8	21	63	132	156	179	182	183	199	221	213	188	214	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	918	865
Portugal/PT24332/2021	1	1	1	1	1	1	1	1	8	21	63	132	156	179	182	183	199	221	213	188	214	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	918	865
Portugal/PT24591/2021	1	1	1	1	1	1	1	1	8	21	63	132	156	179	182	183	199	221	213	singleton	214	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	918	865
Portugal/PT22080/2021	1	1	1	1	1	1	1	1	8	21	63	132	156	179	182	183	199	221	213	263	214	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	918	865
Portugal/PT23531/2021	1	1	1	1	1	1	1	1	8	21	63	132	154	177	179	180	195	217	310	263	214	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	919	991
Portugal/PT22482/2021	1	1	1	1	1	1	1	1	8	21	63	132	154	177	179	180	192	215	211	singleton	singleton	singleton	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	988	singleton
Portugal/PT22867/2021	1	1	1	1	1	1	1	1	8	21	63	132	154	177	179	180	192	215	211	singleton	214	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	988	singleton
Portugal/PT23941/2021	1	1	1	1	1	1	1	1	8	21	63	130	152	175	177	178	190	214	210	187	164	144	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	989	992
Portugal/PT26418/2021	1	1	1	1	1	1	1	1	8	21	63	130	152	175	177	178	190	214	210	187	164	144	singleton	singleton	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	989	992
Portugal/PT24804/2021	1	1	1	1	1	1	1	1	8	21	63	130	152	175	177	178	190	214	210	187	164	142	114	95	94	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	957	935
Portugal/PT23632/2021	1	1	1	1	1	1	1	1	8	21	63	130	152	175	177	178	190	214	210	187	164	142	114	95	94	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	957	935
Portugal/PT21406/2021	1	1	1	1	1	1	1	1	8	21	63	129	151	174	176	177	189	296	310	263	214	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	920	993
Portugal/PT22042/2021	1	1	1	1	1	1	1	1	8	21	63	129	151	174	176	177	189	296	310	263	214	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	920	993
Portugal/PT21649/2021	1	1	1	1	1	1	1	1	8	21	63	129	151	174	176	177	188	213	singleton	263	214	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	958	singleton
Portugal/PT22077/2021	1	1	1	1	1	1	1	1	8	21	63	129	151	174	176	177	187	212	310	263	214	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	959	1043
Portugal/PT24813/2021	1	1	1	1	1	1	1	1	8	21	63	129	151	174	176	177	187	212	310	263	214	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	959	1043
Portugal/PT20215/2021	1	1	1	1	1	1	1	1	8	21	63	129	151	174	176	177	187	211	209	186	214	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	959	1044
Portugal/PT22536/2021	1	1	1	1	1	1	1	1	8	21	63	127	149	172	174	175	singleton	singleton	310	263	214	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	960	singleton
Portugal/PT22405/2021	1	1	1	1	1	1	1	1	8	21	63	126	148	singleton	241	244	268	296	310	263	214	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	961	singleton
Portugal/PT23202/2021	1	1	1	1	1	1	1	1	8	21	63	125	147	170	172	173	184	209	206	184	singleton	singleton	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	921	1046
Portugal/PT21274/2021	1	1	1	1	1	1	1	1	8	21	63	124	146	169	171	172	183	208	205	183	162	141	113	94	93	65	68	50	43	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	771	679
Portugal/PT21306/2021	1	1	1	1	1	1	1	1	8	21	62	118	140	161	164	165	176	201	198	176	151	130	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	991	singleton
Portugal/PT24163/2021	1	1	1	1	1	1	1	1	8	21	62	118	139	160	163	164	174	199	196	174	149	128	101	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	799	577
Portugal/PT24162/2021	1	1	1	1	1	1	1	1	8	21	62	118	139	160	163	164	174	199	196	174	149	128	101	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	799	577
Portugal/PT22100/2021	1	1	1	1	1	1	1	1	8	21	62	118	139	160	163	164	174	199	195	173	148	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	799	580
Portugal/PT22097/2021	1	1	1	1	1	1	1	1	8	21	62	118	139	160	163	164	174	199	195	173	148	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	799	580
Portugal/PT21557/2021	1	1	1	1	1	1	1	1	8	21	62	118	139	160	163	164	174	199	195	173	148	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	799	580
Portugal/PT22092/2021	1	1	1	1	1	1	1	1	8	21	62	118	139	160	163	164	174	199	195	173	148	127	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	799	579
Portugal/PT22090/2021	1	1	1	1	1	1	1	1	8	21	62	118	139	160	163	164	174	199	195	173	148	127	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	799	579
Portugal/PT22093/2021	1	1	1	1	1	1	1	1	8	21	62	118	139	160	163	164	174	199	195	173	148	127	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	799	579
Portugal/PT22737/2021	1	1	1	1	1	1	1	1	8	21	62	117	138	158	161	162	172	197	193	171	145	123	98	83	83	58	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	962	782
Portugal/PT22732/2021	1	1	1	1	1	1	1	1	8	21	62	117	138	158	161	162	172	197	193	171	145	123	98	83	83	58	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	962	782
Portugal/PT21635/2021	1	1	1	1	1	1	1	1	8	21	62	117	138	158	161	162	172	197	193	171	144	122	97	82	82	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	884	667
Portugal/PT21592/2021	1	1	1	1	1	1	1	1	8	21	62	117	138	158	161	162	172	197	193	171	144	122	97	82	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	884	667
Portugal/PT21626/2021	1	1	1	1	1	1	1	1	8	21	62	117	138	158	161	162	172	197	193	171	144	122	97	82	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	884	667
Portugal/PT21005/2021	1	1	1	1	1	1	1	1	8	21	62	116	137	157	160	161	171	196	192	170	142	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	964	576
Portugal/PT20576/2021	1	1	1	1	1	1	1	1	8	21	62	116	137	157	160	161	171	196	192	170	142	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	964	576
Portugal/PT21055/2021	1	1	1	1	1	1	1	1	8	21	62	114	131	151	154	157	166	191	187	161	135	116	91	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	664	463
Portugal/PT21049/2021	1	1	1	1	1	1	1	1	8	21	62	114	131	151	154	157	166	191	187	161	135	116	91	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	664	463
Portugal/PT26254/2022	1	1	1	1	1	1	1	1	8	20	56	98	116	133	135	137	148	174	169	145	122	103	81	67	67	42	47	singleton	singleton	singleton	singleton	259	158	67	22	8	5	3	4	16	11	6	4	2	1	singleton	singleton
Portugal/PT22726/2021	1	1	1	1	1	1	1	1	8	20	56	98	116	133	135	137	148	174	169	145	122	103	81	67	67	42	43	singleton	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	993	singleton
Portugal/PT22094/2021	1	1	1	1	1	1	1	1	8	20	56	98	116	133	135	137	148	174	169	145	122	103	81	67	67	42	42	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	994	singleton
Portugal/PT21543/2021	1	1	1	1	1	1	1	1	8	20	56	98	116	133	135	137	148	174	169	145	122	103	81	67	67	42	41	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	829	662
Portugal/PT21538/2021	1	1	1	1	1	1	1	1	8	20	56	98	116	133	135	137	148	174	169	145	122	103	81	67	67	42	41	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	829	662
Portugal/PT23014/2021	1	1	1	1	1	1	1	1	8	20	56	98	116	133	133	134	144	170	165	140	113	90	72	56	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	831	1071
Portugal/PT23043/2021	1	1	1	1	1	1	1	1	8	20	56	98	116	133	133	134	144	170	165	140	113	90	72	56	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	831	1071
Portugal/PT22796/2021	1	1	1	1	1	1	1	1	8	20	56	98	116	133	133	134	144	170	165	140	113	90	72	56	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	831	1071
Portugal/PT20372/2021	1	1	1	1	1	1	1	1	4	9	34	73	85	95	94	83	79	95	310	263	214	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	889	singleton
Portugal/PT22474/2021	1	1	1	1	1	1	1	1	4	9	34	73	85	95	94	83	79	95	85	63	47	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	995	840
Portugal/PT22475/2021	1	1	1	1	1	1	1	1	4	9	34	73	85	95	94	83	79	95	85	63	47	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	995	840
Portugal/PT21755/2021	1	1	1	1	1	1	1	1	4	9	34	73	85	95	94	83	79	95	84	62	46	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	833	839
Portugal/PT21479/2021	1	1	1	1	1	1	1	1	2	5	29	63	75	86	84	74	68	73	singleton	263	214	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	996	singleton
Portugal/PT22980/2021	1	1	1	1	1	1	1	1	2	5	29	63	75	singleton	singleton	singleton	singleton	singleton	singleton	263	214	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	singleton	singleton
Portugal/PT23669/2021	1	1	1	1	1	1	1	1	2	5	29	63	75	84	81	71	65	70	310	263	214	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	924	551
Portugal/PT22813/2021	1	1	1	1	1	1	1	1	2	5	29	63	75	84	81	71	65	70	310	263	214	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	924	551
Portugal/PT24129/2021	1	1	1	1	1	1	1	1	2	5	29	63	70	77	75	66	60	66	57	singleton	214	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	998	914
Portugal/PT22704/2021	1	1	1	1	1	1	1	1	2	5	29	63	69	74	71	62	57	63	54	41	214	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	893	743
Portugal/PT24009/2021	1	1	1	1	1	1	1	1	2	5	29	63	69	74	71	62	57	63	54	41	singleton	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	893	743
Portugal/PT23108/2021	1	1	1	1	1	1	1	1	2	5	29	63	68	73	70	61	56	61	52	singleton	214	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	755	544
Portugal/PT21502/2021	1	1	1	1	1	1	1	1	2	5	29	63	68	73	70	61	56	61	52	263	214	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	755	544
Portugal/PT22219/2021	1	1	1	1	1	1	1	1	2	5	29	53	56	61	58	52	singleton	296	310	263	214	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	999	singleton
Portugal/PT21540/2021	1	1	1	1	1	1	1	1	2	5	29	singleton	singleton	singleton	singleton	singleton	268	296	310	263	214	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	singleton	singleton
Portugal/PT21988/2021	1	1	1	1	1	1	1	1	2	5	28	36	38	40	39	34	33	38	310	263	214	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	673	1022
Portugal/PT22487/2021	1	1	1	1	1	1	1	1	2	5	28	36	38	40	39	34	33	38	310	263	214	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	673	1022
Portugal/PT22660/2021	1	1	1	1	1	1	1	1	8	22	83	158	182	207	221	223	243	270	310	263	214	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	742	927
Portugal/PT22651/2021	1	1	1	1	1	1	1	1	8	22	83	158	182	207	221	223	243	270	310	263	214	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	742	927
Portugal/PT23882/2021	1	1	1	1	1	1	1	1	8	22	83	158	182	207	221	223	243	270	singleton	263	214	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	742	927
Portugal/PT24385/2021	1	1	1	1	1	1	1	1	8	22	83	158	182	207	221	223	243	270	singleton	singleton	214	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	742	singleton
Portugal/PT24180/2021	1	1	1	1	1	1	1	1	8	22	83	158	182	207	221	223	243	270	singleton	singleton	214	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	742	singleton
Portugal/PT22954/2021	1	1	1	1	1	1	1	1	8	22	83	158	182	207	221	223	243	270	singleton	263	214	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	742	singleton
Portugal/PT21658/2021	1	1	1	1	1	1	1	1	8	21	68	139	163	188	202	205	224	296	310	263	214	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	913	1231
Portugal/PT21284/2021	1	1	1	1	1	1	1	1	8	21	68	139	163	188	202	205	224	296	310	263	214	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	913	1231
Portugal/PT21664/2021	1	1	1	1	1	1	1	1	8	21	68	139	163	188	202	205	224	296	310	263	214	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	913	1231
Portugal/PT21463/2021	1	1	1	1	1	1	1	1	8	21	68	139	163	188	202	205	224	296	310	263	214	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	913	1231
Portugal/PT21483/2021	1	1	1	1	1	1	1	1	8	21	68	139	163	188	202	205	224	296	310	263	214	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	913	1246
Portugal/PT22024/2021	1	1	1	1	1	1	1	1	8	21	68	139	163	188	202	205	224	296	310	263	214	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	913	1246
Portugal/PT21403/2021	1	1	1	1	1	1	1	1	8	21	68	139	163	188	202	205	224	296	310	263	214	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	913	singleton
Portugal/PT23734/2021	1	1	1	1	1	1	1	1	8	21	68	139	163	188	202	205	224	255	261	singleton	214	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	913	1230
Portugal/PT23739/2021	1	1	1	1	1	1	1	1	8	21	68	139	163	188	202	205	224	255	261	singleton	214	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	913	1230
Portugal/PT22675/2021	1	1	1	1	1	1	1	1	8	21	68	139	163	188	202	205	224	255	261	263	214	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	913	1230
Portugal/PT22663/2021	1	1	1	1	1	1	1	1	8	21	68	139	163	188	202	205	224	254	singleton	263	214	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	948	1229
Portugal/PT23371/2021	1	1	1	1	1	1	1	1	8	21	65	136	160	184	198	201	219	251	singleton	263	214	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	949	1209
Portugal/PT23895/2021	1	1	1	1	1	1	1	1	8	21	65	136	160	184	198	201	219	251	256	228	214	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	949	1208
Portugal/PT23894/2021	1	1	1	1	1	1	1	1	8	21	65	136	160	184	198	201	219	251	256	228	214	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	949	1208
Portugal/PT23896/2021	1	1	1	1	1	1	1	1	8	21	65	136	160	184	198	201	219	250	254	singleton	singleton	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	879	singleton
Portugal/PT21035/2021	1	1	1	1	1	1	1	1	8	21	65	136	160	184	198	200	218	296	310	263	214	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	981	1211
Portugal/PT21024/2021	1	1	1	1	1	1	1	1	8	21	65	136	160	184	198	200	218	296	310	263	214	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	981	1211
Portugal/PT21032/2021	1	1	1	1	1	1	1	1	8	21	65	136	160	184	198	200	218	296	310	263	214	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	981	1211
Portugal/PT21025/2021	1	1	1	1	1	1	1	1	8	21	65	136	160	184	198	200	218	296	310	263	214	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	981	1211
Portugal/PT21033/2021	1	1	1	1	1	1	1	1	8	21	65	136	160	184	198	200	218	296	310	263	214	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	1016	singleton
Portugal/PT22850/2021	1	1	1	1	1	1	1	1	8	21	65	136	160	184	198	200	218	245	238	263	214	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	982	1189
Portugal/PT22838/2021	1	1	1	1	1	1	1	1	8	21	65	136	160	184	198	200	218	245	238	263	214	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	982	1189
Portugal/PT22854/2021	1	1	1	1	1	1	1	1	8	21	65	136	160	184	198	200	218	245	238	215	187	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	singleton	singleton
Portugal/PT22184/2021	1	1	1	1	1	1	1	1	8	21	65	136	160	184	198	200	218	245	238	214	214	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	951	1188
Portugal/PT22186/2021	1	1	1	1	1	1	1	1	8	21	65	136	160	184	198	200	218	245	238	214	214	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	951	1188
Portugal/PT22982/2021	1	1	1	1	1	1	1	1	8	21	63	133	157	180	194	196	214	240	234	209	181	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	916	682
Portugal/PT23750/2021	1	1	1	1	1	1	1	1	8	21	63	133	157	180	194	196	214	240	234	209	181	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	916	682
Portugal/PT22890/2021	1	1	1	1	1	1	1	1	8	21	63	133	157	180	194	196	214	240	234	209	181	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	916	682
Portugal/PT22705/2021	1	1	1	1	1	1	1	1	8	21	63	133	157	180	194	196	214	240	234	209	181	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	916	682
Portugal/PT24020/2021	1	1	1	1	1	1	1	1	8	21	63	133	157	180	192	194	212	238	232	207	singleton	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	954	869
Portugal/PT20443/2021	1	1	1	1	1	1	1	1	8	21	63	133	157	180	187	189	207	singleton	310	263	214	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	singleton	singleton
Portugal/PT23559/2021	1	1	1	1	1	1	1	1	8	21	63	133	157	180	186	188	206	228	222	199	175	151	120	singleton	singleton	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	984	789
Portugal/PT23636/2021	1	1	1	1	1	1	1	1	8	21	63	133	157	180	186	188	206	228	221	198	174	150	119	100	99	singleton	singleton	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	985	singleton
Portugal/PT23408/2021	1	1	1	1	1	1	1	1	8	21	63	133	157	180	186	188	206	228	221	198	174	150	119	100	99	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	985	singleton
Portugal/PT21527/2021	1	1	1	1	1	1	1	1	8	21	63	133	157	180	186	188	205	227	219	196	172	148	117	98	97	68	70	singleton	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	956	791
Portugal/PT22324/2021	1	1	1	1	1	1	1	1	8	21	63	133	157	180	186	188	205	227	219	195	171	147	116	97	96	67	69	51	44	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	956	790
Portugal/PT22862/2021	1	1	1	1	1	1	1	1	8	21	63	133	157	180	186	188	205	227	219	195	171	147	116	97	96	67	69	51	44	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	956	790
Portugal/PT21806/2021	1	1	1	1	1	1	1	1	8	21	63	133	157	180	186	188	205	227	219	195	171	147	116	97	96	67	69	51	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	956	790
Portugal/PT21287/2021	1	1	1	1	1	1	1	1	8	21	63	133	157	180	185	186	203	225	217	193	214	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	882	singleton
Portugal/PT21504/2021	1	1	1	1	1	1	1	1	8	21	63	132	156	179	182	183	199	221	213	189	214	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	917	866
Portugal/PT21957/2021	1	1	1	1	1	1	1	1	8	21	63	132	156	179	182	183	199	221	213	189	214	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	917	866
Portugal/PT20915/2021	1	1	1	1	1	1	1	1	8	21	63	132	156	179	182	183	199	221	213	189	214	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	917	866
Portugal/PT20931/2021	1	1	1	1	1	1	1	1	8	21	63	132	156	179	182	183	199	221	213	189	214	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	917	866
Portugal/PT24312/2021	1	1	1	1	1	1	1	1	8	21	63	132	154	177	179	180	195	217	310	263	214	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	919	991
Portugal/PT24315/2021	1	1	1	1	1	1	1	1	8	21	63	132	154	177	179	180	195	217	310	263	214	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	919	991
Portugal/PT23798/2021	1	1	1	1	1	1	1	1	8	21	63	132	154	177	179	180	194	216	212	263	214	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	986	1041
Portugal/PT23799/2021	1	1	1	1	1	1	1	1	8	21	63	132	154	177	179	180	194	216	212	263	214	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	986	1041
Portugal/PT22240/2021	1	1	1	1	1	1	1	1	8	21	63	132	154	177	179	180	194	296	310	263	214	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	986	1041
Portugal/PT22650/2021	1	1	1	1	1	1	1	1	8	21	63	132	154	177	179	180	268	296	310	263	214	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	987	1084
Portugal/PT23483/2021	1	1	1	1	1	1	1	1	8	21	63	132	154	177	179	180	singleton	singleton	310	263	214	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	987	1085
Portugal/PT23106/2021	1	1	1	1	1	1	1	1	8	21	63	130	152	175	177	178	190	214	210	187	164	180	141	116	105	73	74	55	99	120	170	259	158	67	22	8	5	3	4	16	11	6	4	2	1	990	1042
